hsa-mir-150,"Spondylitis, Ankylosing",1
hsa-mir-146a,"Spondylitis, Ankylosing",1
hsa-mir-125b,Common Variable Immunodeficiency,1
hsa-mir-17,Dystonia,1
hsa-mir-17,nephrotic syndrome,1
hsa-mir-17,"Spondylitis, Ankylosing",1
hsa-mir-370,nephrotic syndrome,1
hsa-mir-124,"Spondylitis, Ankylosing",1
hsa-mir-27a,"Spondylitis, Ankylosing",1
hsa-mir-221,Osteogenesis Imperfecta,1
hsa-mir-221,"Spondylitis, Ankylosing",1
hsa-mir-22,"Spondylitis, Ankylosing",1
hsa-mir-29a,"Spondylitis, Ankylosing",1
hsa-mir-223,"Spondylitis, Ankylosing",1
hsa-mir-9,"Myasthenic Syndromes, Congenital",1
hsa-mir-143,Osteogenesis Imperfecta,1
hsa-mir-143,"Spondylitis, Ankylosing",1
hsa-mir-16,"Spondylitis, Ankylosing",1
hsa-mir-16,Kidney Diseases,1
hsa-let-7a,nephrotic syndrome,1
hsa-mir-24,nephrotic syndrome,1
hsa-mir-137,Hyperekplexia,1
hsa-mir-214,"Spondylitis, Ankylosing",1
hsa-mir-138,Cough-Variant Asthma,1
hsa-mir-145,"Spondylitis, Ankylosing",1
hsa-mir-10b,"Spondylitis, Ankylosing",1
hsa-mir-148a,Hypotrichosis,1
hsa-mir-148a,"Spondylitis, Ankylosing",1
hsa-mir-495,"Spondylitis, Ankylosing",1
hsa-mir-451,"Spondylitis, Ankylosing",1
hsa-mir-543,Dystonia,1
hsa-mir-675,"Spondylitis, Ankylosing",1
hsa-let-7i,"Spondylitis, Ankylosing",1
hsa-mir-1228,Common Variable Immunodeficiency,1
hsa-mir-558,"Spondylitis, Ankylosing",1
hsa-mir-1972,Common Variable Immunodeficiency,1
hsa-mir-182,Kidney Diseases,1
hsa-mir-124,Dystonia,1
hsa-mir-124,Osteogenesis Imperfecta,1
hsa-mir-218,Dystonia,1
hsa-mir-218,"Spondylitis, Ankylosing",1
hsa-mir-204,"Spondylitis, Ankylosing",1
hsa-mir-92b,"Spondylitis, Ankylosing",1
hsa-mir-145,Osteogenesis Imperfecta,1
